 1.45225361E-08-2.16497470E-12-2.22812877E+04 2.89191643E+01                   4
C4H7OH-4OOH-2O2   201907C   4H   9O   5N   0G     298.0    5000.0 1410.99     61
 1.77867189E+01 3.02502987E-02-1.22557475E-05 2.28061429E-09-1.59473512E-13    2
-4.49284565E+04-5.27894293E+01 2.31050883E+00 7.89883716E-02-7.01981358E-05    3
 3.31333704E-08-6.36713869E-12-4.09808416E+04 2.56158399E+01                   4
C4H7OH-1OOH-4O2   201909C   4H   9O   5N   0G     298.0    5000.0 1343.32     61
 2.06938690E+01 2.67541765E-02-1.07001196E-05 1.97844207E-09-1.37927497E-13    2
-4.94339071E+04-7.08461995E+01 1.83469721E+00 8.21899642E-02-7.12894357E-05    3
 3.12182821E-08-5.40570585E-12-4.43549758E+04 2.58556822E+01                   4
NC4KET14OH-1      201907C   4H   8O   4N   0G     298.0    5000.0 1374.21     51
 1.32423311E+01 3.17752486E-02-1.35898959E-05 2.62423524E-09-1.88337976E-13    2
-7.27678104E+04-3.46882840E+01 2.79778536E+00 5.72638589E-02-3.55535665E-05    3
 1.03598902E-08-1.07998274E-12-6.95051770E+04 2.05954404E+01                   4
NC4KET24OH-1      201907C   4H   8O   4N   0G     298.0    5000.0 1356.97     51
 1.23415245E+01 3.18859323E-02-1.34032896E-05 2.55782117E-09-1.82051618E-13    2
-6.14585097E+04-2.62876015E+01 5.02923145E+00 4.66354766E-02-2.13860565E-05    3
 2.14240204E-09 7.13005185E-13-5.89383147E+04 1.33782501E+01                   4
NC4KET42OH-1      201907C   4H   8O   4N   0G     298.0    5000.0 1372.57     51
 1.53208588E+01 2.74364065E-02-1.11621918E-05 2.08426739E-09-1.46144562E-13    2
-6.13271345E+04-4.33994019E+01 2.35151392E+00 6.49455258E-02-5.16312239E-05    3
 2.14622885E-08-3.63466039E-12-5.77716058E+04 2.33262682E+01                   4
C4H7OHCYO1-2      201907C   4H   8O   2N   0G     298.0    5000.0 1362.23     31
 1.19670462E+01 2.49784247E-02-9.93606788E-06 1.82755844E-09-1.26827108E-13    2
-4.24420321E+04-3.57760364E+01-1.57760611E+00 6.49298916E-02-5.38758253E-05    3
 2.32393213E-08-4.03749794E-12-3.87991502E+04 3.36445446E+01                   4
C4H7OHCYO1-3      201907C   4H   8O   2N   0G     298.0    5000.0 1356.74     21
 1.09032347E+01 2.65304036E-02-1.05803327E-05 1.94998806E-09-1.35535706E-13    2
-4.31517022E+04-3.16197593E+01-3.44301912E+00 6.83167979E-02-5.58620368E-05    3
 2.36410677E-08-4.02137886E-12-3.92523704E+04 4.20746632E+01                   4
C4H7OHCYO2-3      201907C   4H   8O   2N   0G     298.0    5000.0 1303.84     31
 1.43406974E+01 1.89902470E-02-6.61379586E-06 1.10670410E-09-7.18294919E-14    2
-4.01602578E+04-4.87717754E+01-5.44345751E+00 8.17000168E-02-8.07749531E-05    3
 3.99152778E-08-7.65858942E-12-3.51963947E+04 5.12227815E+01                   4
C4H7OHCYO3-4      201907C   4H   8O   2N   0G     298.0    5000.0 1332.85     31
 1.30516212E+01 2.13489281E-02-7.82720363E-06 1.36086355E-09-9.08251513E-14    2
-3.78084240E+04-4.03412157E+01-5.34568837E+00 7.86130064E-02-7.43385169E-05    3
 3.55611275E-08-6.66567440E-12-3.31090908E+04 5.29770476E+01                   4
IC4H8OH-AOOH      201908C   4H  10O   3N   0G     298.0    5000.0 1100.71     31
 1.27941217E+01 3.27187677E-02-1.29834736E-05 2.37925945E-09-1.64483886E-13    2
-4.97717056E+04-3.25760499E+01-1.17860113E+00 7.79137062E-02-6.81509916E-05    3
 3.24923224E-08-6.35915003E-12-4.62954790E+04 3.78449988E+01                   4
IC4H8OH-3O2       201908C   4H   9O   3N   0G     298.0    5000.0 1415.74     31
 1.23817700E+01 3.07131171E-02-1.23132994E-05 2.27309236E-09-1.57984909E-13    2
-3.28179109E+04-2.97617495E+01-2.19439391E-01 7.08754815E-02-6.07268515E-05    3
 2.84426785E-08-5.50504264E-12-2.96348207E+04 3.39410941E+01                   4
IC4H7OH-3OOH-2    201908C   4H   9O   3N   0G     298.0    5000.0 1379.83     31
 1.08765492E+01 3.21330077E-02-1.28750386E-05 2.37559167E-09-1.65039544E-13    2
-2.66782885E+04-1.82998136E+01 2.19474953E+00 5.63638333E-02-3.80276409E-05    3
 1.39477007E-08-2.16917701E-12-2.42218680E+04 2.66596429E+01                   4
IC4H7OH-3OOH-1    201908C   4H   9O   3N   0G     298.0    5000.0 1112.01     31
 1.29047783E+01 2.99922476E-02-1.19572419E-05 2.19815874E-09-1.52298550E-13    2
-2.79534703E+04-3.19107941E+01 3.21563271E-01 7.12345639E-02-6.30191650E-05    3
 3.04744581E-08-6.05069038E-12-2.48590005E+04 3.13499167E+01                   4
IC4H8OH-BOOH      201908C   4H  10O   3N   0G     298.0    5000.0 1136.02     31
 1.28293144E+01 3.22706420E-02-1.26735386E-05 2.30372606E-09-1.58265137E-13    2
-5.37759189E+04-3.59040482E+01 1.77473305E-02 7.56161234E-02-6.78647648E-05    3
 3.35928996E-08-6.80832808E-12-5.07312651E+04 2.80790371E+01                   4
IC4H8OH-COOH      201909C   4H  10O   3N   0G     298.0    5000.0 1311.55     31
 1.76221806E+01 2.58298116E-02-9.67412929E-06 1.70664991E-09-1.15035625E-13    2
-5.67937837E+04-6.26222800E+01-1.36732805E+00 8.36068086E-02-7.51083866E-05    3
 3.44386399E-08-6.22403410E-12-5.18443050E+04 3.41078645E+01                   4
IC4H8OH-1O2       201909C   4H   9O   3N   0G     298.0    5000.0 1109.83     31
 1.28376371E+01 3.03013681E-02-1.21506724E-05 2.24292257E-09-1.55861492E-13    2
-3.75155157E+04-3.51525921E+01 7.09914831E-01 6.96862822E-02-6.05577955E-05    3
 2.89108659E-08-5.70171471E-12-3.45010631E+04 2.59397952E+01                   4 
IC4H7OH-1OOH-2    201909C   4H   9O   3N   0G     298.0    5000.0 1286.92     31
 1.56762565E+01 2.52778483E-02-9.57387484E-06 1.70311275E-09-1.15506157E-13    2
-3.36885328E+04-4.74923439E+01 1.97646587E+00 6.22177546E-02-4.52739371E-05    3
 1.60999973E-08-2.08372483E-12-2.97668607E+04 2.37434929E+01                   4
IC4H7OH-1OOH-3O2  201909C   4H   9O   5N   0G     298.0    5000.0 1358.09     61
 2.14272037E+01 2.55652759E-02-1.00965019E-05 1.85156645E-09-1.28380867E-13    2
-5.07334446E+04-7.47668509E+01 6.59533022E-01 8.85858473E-02-8.15099323E-05    3
 3.77315070E-08-6.88327470E-12-4.52926764E+04 3.11043928E+01                   4
IC4H7OH-3OOH-1O2  201909C   4H   9O   5N   0G     298.0    5000.0 1413.91     61
 1.75851245E+01 3.11692641E-02-1.28315780E-05 2.41407028E-09-1.70108728E-13    2
-4.86129757E+04-5.30738767E+01 1.85364563E+00 8.11077121E-02-7.29049112E-05    3
 3.48841655E-08-6.81633083E-12-4.46168243E+04 2.65302705E+01                   4
IC4H7OH-3OOH-3O2  201908C   4H   9O   5N   0G     298.0    5000.0 1410.36     61
 1.70851075E+01 3.16614535E-02-1.30361822E-05 2.45314218E-09-1.72903791E-13    2
-4.39027007E+04-4.81374244E+01 9.33161464E-01 8.22662747E-02-7.30623288E-05    3
 3.44425978E-08-6.63362466E-12-3.97520136E+04 3.37949977E+01                   4
IC4KET13OH-1      201908C   4H   8O   4N   0G     298.0    5000.0 1387.62     51
 1.29534097E+01 3.14052352E-02-1.32406622E-05 2.53176080E-09-1.80439430E-13    2
-7.36990827E+04-3.30185033E+01 2.60661758E+00 5.92633341E-02-4.11942745E-05    3
 1.50549351E-08-2.32346715E-12-7.06684085E+04 2.09328324E+01                   4
IC4KET33OH-1      201908C   4H   8O   4N   0G     298.0    5000.0 1390.98     41
 1.36740302E+01 2.93337383E-02-1.18658602E-05 2.20537856E-09-1.54067622E-13    2
-5.99347649E+04-3.34954125E+01 1.88151978E+00 6.42812868E-02-5.07940185E-05    3
 2.16021023E-08-3.81426036E-12-5.67591004E+04 2.69289507E+01                   4
IC4H8OH-1O        201908C   4H   9O   2N   0G     298.0    5000.0 1364.89     31
 1.13784880E+01 3.07718064E-02-1.29180161E-05 2.46279947E-09-1.75159348E-13    2
-3.64759090E+04-2.94683368E+01 4.21048949E+00 4.62768883E-02-2.32853625E-05    3
 4.09407853E-09 1.62262905E-13-3.40828028E+04 9.09491527E+00                   4
IC4H8OH-2O        201908C   4H   9O   2N   0G     298.0    5000.0 1376.63     31
 1.03548295E+01 3.12776903E-02-1.29745745E-05 2.45292123E-09-1.73407711E-13    2
-3.43262434E+04-2.40433706E+01 3.24361596E+00 4.84400888E-02-2.75112832E-05    3
 7.42432362E-09-7.12498668E-13-3.20881760E+04 1.36610178E+01                   4
IC4H8OH-3O        201908C   4H   9O   2N   0G     298.0    5000.0 1364.38     31
 1.19185355E+01 2.78537568E-02-1.10635547E-05 2.03095402E-09-1.40668206E-13    2
-3.15829836E+04-3.08653927E+01 4.01326148E-02 6.23652567E-02-4.83966655E-05    3
 1.99044074E-08-3.34594656E-12-2.83451195E+04 3.01848572E+01                   4
IC4H7OHCYO1-3     201908C   4H   8O   2N   0G     298.0    5000.0 1366.03     21
 1.05959718E+01 2.73307885E-02-1.10444842E-05 2.05433081E-09-1.43719387E-13    2
-4.22054233E+04-2.99006677E+01-4.43815303E+00 7.11021056E-02-5.85459247E-05    3
 2.48979247E-08-4.26453867E-12-3.81120735E+04 4.73448226E+01                   4
IC4H7OHCYO3-3     201908C   4H   8O   2N   0G     298.0    5000.0 1356.66     21
 1.16152819E+01 2.37978770E-02-8.97348983E-06 1.59354603E-09-1.08038570E-13    2
-3.75438295E+04-3.40947093E+01-8.23331359E+00 8.49483425E-02-7.93375416E-05    3
 3.74821983E-08-6.96190756E-12-3.24187709E+04 6.67954096E+01                   4
C2H4CHO-2O2       201909C   3H   5O   3N   0G     298.0    5000.0 1393.63     31
 1.25755952E+01 1.87607473E-02-8.31152891E-06 1.64346068E-09-1.19918371E-13    2
-2.10796958E+04-3.49805011E+01 6.00531261E-01 5.29097854E-02-4.51063452E-05    3
 1.95474096E-08-3.46385986E-12-1.77237262E+04 2.68552253E+01                   4
C2H4CHO-3O2       201909C   3H   5O   3N   0G     298.0    5000.0 1351.70     31
 9.63539947E+00 2.07589569E-02-8.85176922E-06 1.70604123E-09-1.22285634E-13    2
-1.96381452E+04-1.78921560E+01 4.00783331E+00 3.18909322E-02-1.44291794E-05    3
 9.05540768E-10 7.00866683E-13-1.76842618E+04 1.26977845E+01                   4
CH3CHOOHCJO       201909C   3H   5O   3N   0G     298.0    5000.0 1392.57     41
 1.33743174E+01 1.75066991E-02-7.80936438E-06 1.55127892E-09-1.13556013E-13    2
-1.94449169E+04-3.85063766E+01 4.92213711E-01 5.45474683E-02-4.80091910E-05    3
 2.12104432E-08-3.79176337E-12-1.58646970E+04 2.79042290E+01                   4
HO2CH2CH2CJO      201909C   3H   5O   3N   0G     298.0    5000.0 1350.26     41
 1.03743338E+01 1.96199051E-02-8.41228747E-06 1.62760200E-09-1.16986944E-13    2
-1.79836088E+04-2.10933833E+01 3.93701103E+00 3.33603258E-02-1.71083527E-05    3
 2.46800346E-09 3.85400694E-13-1.58307152E+04 1.35742532E+01                   4
IC3H6OH-2O2       201907C   3H   7O   3N   0G     298.0    5000.0 1407.90     41
 1.23381477E+01 2.17215911E-02-8.73123244E-06 1.61566577E-09-1.12519804E-13    2
-3.64367636E+04-3.81018587E+01 1.97890081E+00 5.40571036E-02-4.67926871E-05    3
 2.16692314E-08-4.10457026E-12-3.37744842E+04 1.44650248E+01                   4
HO2CH2CHOHCHO     201907C   3H   6O   4N   0G     298.0    5000.0 1382.60     51
 1.29961567E+01 2.31869791E-02-1.00916578E-05 1.97197896E-09-1.42711785E-13    2
-5.72030484E+04-3.24848965E+01 2.00943601E+00 5.25939941E-02-3.92684076E-05    3
 1.47971714E-08-2.27564203E-12-5.39765884E+04 2.48464616E+01                   4
IC3H6OH-1OOH-2    201907C   3H   7O   3N   0G     298.0    5000.0 1412.24     51
 1.17762912E+01 2.23358558E-02-9.13252213E-06 1.70967580E-09-1.20036806E-13    2
-2.56231738E+04-2.82273232E+01 2.01669230E+00 5.30301508E-02-4.57393211E-05    3
 2.13504905E-08-4.11707140E-12-2.31207773E+04 2.12500240E+01                   4
IC3H6OH-1OOH-3    201907C   3H   7O   3N   0G     298.0    5000.0 1112.21     51
 1.25404954E+01 2.12389210E-02-8.58348403E-06 1.59352163E-09-1.11202606E-13    2
-2.23671145E+04-3.09976388E+01 3.00205518E+00 5.23103110E-02-4.68838304E-05    3
 2.27482271E-08-4.52011458E-12-2.00034569E+04 1.70220057E+01                   4
IC3H6OH-1OOH-3O2  201907C   3H   7O   5N   0G     298.0    5000.0 1410.03     61
 1.55947532E+01 2.41930014E-02-9.95865588E-06 1.87397477E-09-1.32092089E-13    2
-4.13736446E+04-4.29346355E+01 2.39171692E+00 6.56031040E-02-5.90720993E-05    3
 2.80121851E-08-5.39805684E-12-3.79876892E+04 2.40178686E+01                   4
IC4H7O2           201908C   4H   7O   2N   0G     298.0    5000.0 1399.57     31
 9.13265053E+00 2.63246424E-02-1.08768227E-05 2.05077666E-09-1.44703420E-13    2
 2.33797767E+03-1.55643658E+01 6.03010888E-01 5.11608074E-02-3.83106684E-05    3
 1.57745101E-08-2.78128025E-12 4.68861063E+03 2.83203491E+01                   4
C6H12-1           201908C   6H  12O   0N   0G     298.0    5000.0 1392.03     41
 1.00109889E+01 3.92082051E-02-1.59962037E-05 2.98929326E-09-2.09582338E-13    2
-1.07303512E+04-2.36574953E+01-8.00770063E-01 6.96199568E-02-4.81495833E-05    3
 1.82661523E-08-2.98598553E-12-7.67325176E+03 3.22924243E+01                   4
C4D3OH1-2OOJ      201907C   4H   7O   3N   0G     298.0    5000.0 1393.24     41
 1.18487955E+01 2.55832978E-02-1.04306245E-05 1.94931173E-09-1.36712648E-13    2
-1.71835013E+04-2.54831691E+01 1.57781773E+00 5.59429180E-02-4.42169811E-05    3
 1.88044485E-08-3.32883502E-12-1.44073832E+04 2.71781717E+01                   4
C4H64,2-1OH       201907C   4H   7O   1N   0G     298.0    5000.0 1399.44     21
 8.56124111E+00 2.33518623E-02-9.36471296E-06 1.72991969E-09-1.20323474E-13    2
-5.87509704E+03-1.52837685E+01-1.07288958E+00 5.26226567E-02-4.28700026E-05    3
 1.89051761E-08-3.45320382E-12-3.33663115E+03 3.38554016E+01                   4
C4H61-3OOH4       201907C   4H   7O   2N   0G     298.0    5000.0 1401.93     31
 1.05176049E+01 2.49917212E-02-1.03442245E-05 1.95314660E-09-1.37971411E-13    2
 2.22715148E+03-2.39645733E+01 6.32307197E-01 5.45606161E-02-4.38849406E-05    3
 1.91323045E-08-3.49868962E-12 4.88371256E+03 2.66346520E+01                   4
C3Y3OH1-2J        201907C   3H   5O   2N   0G     298.0    5000.0 1321.20     31
 7.26974663E+00 1.93932816E-02-8.08380231E-06 1.53504644E-09-1.08923647E-13    2
-2.50013274E+04-4.46667341E+00 2.97928510E+00 2.52558271E-02-5.87697875E-06    3
-4.32064418E-09 1.92499243E-12-2.33230044E+04 1.96463877E+01                   4
C3Y3OH1-2O2       201907C   3H   5O   4N   0G     298.0    5000.0 1398.50     41
 1.45788727E+01 1.92505466E-02-8.51317881E-06 1.68150239E-09-1.22608722E-13    2
-3.99802058E+04-4.12076581E+01 1.68284060E-01 6.20325021E-02-5.66355140E-05    3
 2.61108874E-08-4.85997656E-12-3.60820436E+04 3.26560993E+01                   4
C3H5-TO2          201906C   3H   5O   2N   0G     298.0    5000.0 1206.37     21
 7.82231245E+00 1.68835830E-02-6.34530985E-06 1.11500709E-09-7.46335059E-14    2
 2.93282418E+03-9.47311143E+00 2.47329227E+00 3.54997245E-02-3.04964105E-05    3
 1.49483854E-08-3.02457544E-12 4.15591762E+03 1.70624998E+01                   4
OVCC(VC)COOH      201905C   4H   6O   3N   0G     298.0    5000.0 1188.27     41
 1.22538709E+01 2.05997480E-02-7.93045667E-06 1.42102700E-09-9.66114709E-14    2
-2.74824945E+04-2.86733076E+01 1.19810105E+00 5.88300370E-02-5.73499724E-05    3
 2.96922175E-08-6.12883484E-12-2.49294986E+04 2.62615568E+01                   4
OVCC(VC)COJ       201905C   4H   5O   2N   0G     298.0    5000.0 1359.89     31
 1.16375363E+01 1.94453981E-02-8.51370490E-06 1.67007193E-09-1.21180238E-13    2
-9.82510880E+03-3.10978640E+01 5.66255554E+00 3.09901345E-02-1.39408583E-05    3
 5.56576321E-10 7.88818668E-13-7.71956584E+03 1.48661471E+00                   4
OVCC(VC)CVO       201905C   4H   4O   2N   0G     298.0    5000.0 1364.10     21
 9.69079068E+00 1.89765131E-02-8.34756579E-06 1.64276322E-09-1.19471345E-13    2
-3.03303905E+04-2.37317907E+01 1.94544536E+00 3.66315235E-02-2.16331338E-05    3
 4.99048921E-09-1.52376195E-13-2.78168636E+04 1.76495351E+01                   4
CH2COCH2O2H       201905C   3H   5O   3N   0G     298.0    5000.0 1412.71     41
 1.39892673E+01 1.63346518E-02-7.15444601E-06 1.40424554E-09-1.01950831E-13    2
-1.76029538E+04-3.98218036E+01-3.23741351E-02 6.07629147E-02-6.05989951E-05    3
 3.03417230E-08-6.04404120E-12-1.40283871E+04 3.11688663E+01                   4
O2CH2COCH2O2H     201905C   3H   5O   5N   0G     298.0    5000.0 1411.05     51
 1.93326836E+01 1.72865788E-02-7.79676199E-06 1.56029644E-09-1.14810678E-13    2
-3.25771175E+04-6.26392552E+01-1.48945558E+00 8.29828574E-02-8.63321864E-05    3
 4.37476556E-08-8.70001692E-12-2.72568455E+04 4.28488278E+01                   4
HO2CH2COCHO       201905C   3H   4O   4N   0G     298.0    5000.0 1396.53     41
 1.53085883E+01 1.55906172E-02-7.02727615E-06 1.40564154E-09-1.03394476E-13    2
-4.65263207E+04-4.60184943E+01-1.74386864E-01 6.18064591E-02-5.91648014E-05    3
 2.78643326E-08-5.21409975E-12-4.23668327E+04 3.32437341E+01                   4
OVCCCJVO          201902C   3H   3O   2N   0G     298.0    5000.0 1316.54     21
 7.34386412E+00 1.48552063E-02-6.50507974E-06 1.27661387E-09-9.26755089E-14    2
-1.73438596E+04-7.95216844E+00 4.83138139E+00 1.29569636E-02 7.43643425E-06    3
-1.20615126E-08 3.66324985E-12-1.59488305E+04 7.83587144E+00                   4
AC5H8DJ-DOH       201907C   5H   9O   1N   0G     298.0    5000.0 1394.63     41
 9.73078022E+00 3.03499663E-02-1.22977360E-05 2.28743927E-09-1.59852253E-13    2
-5.49189536E+03-1.85402341E+01 5.28949796E-03 5.87338878E-02-4.35178910E-05    3
 1.77155864E-08-3.06393833E-12-2.82983720E+03 3.14491656E+01                   4
IC3H7O      8/8/12   GMGH   7C   3O   1     G   100.000  5000.000 1031.38      1
 7.67899155E+00 2.06759268E-02-7.97416802E-06 1.45194911E-09-1.00893566E-13    2
-9.08964616E+03-1.44362955E+01 2.47203304E+00 2.75919839E-02 1.27849773E-06    3
-1.70111824E-08 7.40009511E-12-7.30935001E+03 1.42688425E+01                   4
IC4H7-I1O2        201907C   4H   7O   2N   0G     298.0    5000.0 1387.76     31
 9.98677742E+00 2.60840720E-02-1.09557112E-05 2.08941752E-09-1.48640120E-13    2
 4.21451391E+02-2.15152034E+01 1.63854653E+00 4.85984228E-02-3.35912894E-05    3
 1.22519542E-08-1.89139667E-12 2.86339484E+03 2.20024536E+01                   4
DC5H10OH-A        201907C   5H  11O   1N   0G     298.0    5000.0 1402.87     51
 1.10426771E+01 3.44637246E-02-1.39819697E-05 2.60334937E-09-1.82075773E-13    2
-1.74648156E+04-2.60250714E+01-2.02091760E+00 7.40548759E-02-5.93632949E-05    3
 2.60008973E-08-4.76839337E-12-1.40040685E+04 4.06604090E+01                   4
DC5H10OH-D        201907C   5H  11O   1N   0G     298.0    5000.0 1401.01     51
 1.14517137E+01 3.40898519E-02-1.38362693E-05 2.57692239E-09-1.80259345E-13    2
-2.06006819E+04-2.95872310E+01-1.06386777E+00 7.17212215E-02-5.66108085E-05    3
 2.44473649E-08-4.43434578E-12-1.72616385E+04 3.43950792E+01                   4
CH2CH2O-2OOH    1/ 5/17 C   2H   5O   3    0G   300.000  5000.000 1489.000    31 !UPDATED BY YZ_20170105
 1.33404485E+01 1.09744840E-02-3.74671913E-06 5.81249778E-10-3.37139503E-14    2
-1.68963279E+04-3.97564179E+01 4.07327916E+00 2.92132404E-02-1.52827979E-05    3
 2.63254759E-09 1.52348331E-13-1.34148429E+04 1.10931922E+01                   4
CH2CHOH-2OOH    3/27/17 C   2H   5O   3    0G   300.000  5000.000 1404.000    41 !UPDATED BY YZ_20170328
 1.37739807E+01 1.01573421E-02-3.45546528E-06 5.34494394E-10-3.09293648E-14    2
-2.09898039E+04-4.02145092E+01 2.33734183E+00 4.20340335E-02-3.82428517E-05    3
 1.78920160E-08-3.32070308E-12-1.75303269E+04 1.93825295E+01                   4
CY(CCO)OH  3/28/17      C   2H   4O   2    0G   300.000  5000.000 1649.000    11 !UPDATED BY YZ_20170328
 9.02423734E+00 1.04464851E-02-3.61199569E-06 5.68030074E-10-3.33386692E-14    2
-3.39080455E+04-2.22435985E+01-4.78580749E-01 3.33964436E-02-2.36032854E-05    3
 8.04822269E-09-1.05068662E-12-3.09069836E+04 2.81885252E+01                   4
CH3CHOH-1O2      23/2/16 C  2H   5O   3    0G   300.000  5000.000 1405.000    31
 1.25016320E+01 1.14978804E-02-3.88394946E-06 5.98040731E-10-3.45005669E-14    2
-3.09760831E+04-3.55712238E+01 7.65239382E-01 4.18977758E-02-3.44242341E-05    3
 1.46380618E-08-2.50528557E-12-2.72291887E+04 2.63505045E+01                   4
CH3COHOOH        23/2/16 C  2H   5O   3    0G   300.000  5000.000 1387.000    11 ! SILVA AND BOZZELLI ET AL., JPCA, 113:8923-8933 2009
 1.13625606E+01 1.28096419E-02-4.22991056E-06 6.41335840E-10-3.65998850E-14    2
-2.77783816E+04-2.63951101E+01 4.62867489E+00 2.55847924E-02-1.19350106E-05    3
 1.85831480E-09 1.22915100E-13-2.51633493E+04 1.07861566E+01                   4
C3H5-SO2    8/8/12   GMGH   5C   3O   2     G   100.000  5000.000 1503.70      1
 1.05824251E+01 1.57340689E-02-6.30895373E-06 1.13262283E-09-7.62990623E-14    2
 5.00113986E+03-2.79907251E+01 2.05108893E+00 3.84282343E-02-2.89471927E-05    3
 1.11692675E-08-1.74495087E-12 7.56686357E+03 1.66482498E+01                   4
SC3H5CO           201810C   4H   5O   1N   0G     298.0    5000.0 1377.79     11
 7.25577102E+00 2.01593732E-02-8.31358685E-06 1.56529946E-09-1.10333377E-13    2
 3.31026486E+03-9.09038292E+00 2.77909219E+00 3.11563622E-02-1.79092127E-05    3
 5.03260114E-09-5.34370818E-13 4.70345007E+03 1.45834220E+01                   4
CJVCCVO           201810C   3H   3O   1N   0G     298.0    5000.0 1392.90     11
 6.96038839E+00 1.18316209E-02-4.97857869E-06 9.50633138E-10-6.76830879E-14    2
 1.83186165E+04-8.63569518E+00 3.06807099E+00 2.25920298E-02-1.61774680E-05    3
 6.21074861E-09-1.01962872E-12 1.94380516E+04 1.15744710E+01                   4
C6H101-5          201810C   6H  10O   0N   0G     298.0    5000.0 1401.89     31
 9.65668874E+00 3.39029110E-02-1.37557768E-05 2.56047005E-09-1.79000373E-13    2
 4.66533434E+03-2.17516484E+01-4.15049674E-01 6.37791261E-02-4.73569367E-05    3
 1.96339341E-08-3.49684513E-12 7.39241604E+03 2.98826811E+01                   4
C3H3CH2O  10/12/16      C   4H   5O   1    0G   300.000  5000.000 1676.000    11
 1.14427994E+01 1.50893347E-02-5.59321856E-06 9.19032913E-10-5.55290838E-14    2
 2.35239513E+04-3.19110047E+01 5.53696698E+00 2.18274562E-02-3.15173599E-06    3
-3.93256542E-09 1.28730350E-12 2.61457576E+04 2.17741565E+00                   4
C4H71-OO3               C   4H   7O   2    0G   300.000  5000.000 1391.000    31
 1.82801163E+01 1.42612723E-02-4.85633823E-06 7.52827804E-10-4.36658356E-14    2
-1.26079889E+03-6.93661163E+01-6.97499481E-01 6.24502522E-02-5.21064763E-05    3
 2.19339967E-08-3.68635153E-12 4.87666022E+03 3.10773529E+01                   4
C4H622-4OH        201907C   4H   7O   1N   0G     298.0    5000.0 1335.79     31
 1.00200944E+01 2.51893520E-02-1.12345070E-05 2.23111855E-09-1.63282360E-13    2
 3.81484545E+03-2.54622765E+01 4.16442870E+00 2.79592274E-02 3.75420298E-06    3
-1.47982047E-08 4.86212559E-12 6.53721775E+03 9.13990819E+00                   4
C4H5OH-13         201907C   4H   6O   1N   0G     298.0    5000.0 1209.86     21
 1.22083239E+01 1.62310986E-02-6.30361260E-06 1.13902686E-09-7.80110300E-14    2
-1.29533472E+04-3.83785066E+01-3.02609144E+00 6.93781021E-02-7.55050495E-05    3
 4.09541646E-08-8.61069561E-12-9.47161668E+03 3.71731270E+01                   4
AC3H5CHO          201907C   4H   6O   1N   0G     298.0    5000.0 1355.66     21
 7.30107945E+00 2.28925275E-02-9.52942088E-06 1.80651186E-09-1.27980257E-13    2
-1.38615785E+04-9.76756749E+00 2.06273668E+00 3.38854372E-02-1.62120271E-05    3
 2.22519469E-09 3.38023294E-13-1.20921147E+04 1.85084372E+01                   4
CH2CHCHCHO        201907C   4H   5O   1N   0G     298.0    5000.0 1396.94     11
 8.61835118E+00 1.91603898E-02-8.00910973E-06 1.52264120E-09-1.08087135E-13    2
 2.02830711E+03-1.78814402E+01 1.00955735E+00 4.13139282E-02-3.24151645E-05    3
 1.36621373E-08-2.42004383E-12 4.12163431E+03 2.12581835E+01                   4
CJVCCVCVO  7/13/17 THERMC   4H   3O   1    0G   300.000  5000.000 1403.000    11
 1.32052464E+01 6.90241917E-03-2.35053066E-06 3.63820849E-10-2.10624689E-14    2
 2.51017688E+04-4.24833527E+01 6.77796000E-01 4.72170124E-02-5.20464449E-05    3
 2.75983958E-08-5.55068706E-12 2.83789411E+04 2.09300093E+01                   4
C2H3COCH3  17/8/15 PCFC C   4H   6O   1     G   100.000  5000.000 1000.000     1
 3.98479533E+00 2.97054820E-02-1.41966440E-05 3.07978756E-09-2.47225224E-13    2
-1.55151843E+04 7.55847434E+00 2.41916736E+00 3.39618396E-02-1.82068136E-05    3
 4.59356586E-09-4.41563558E-13-1.50805888E+04 1.56661682E+01                   4
C4H8CHO4-2 2/22/96 THERMC   5H   9O   1    0G   300.000  5000.000 1391.000    41
 1.64744483E+01 2.07138328E-02-7.12390788E-06 1.11013747E-09-6.45764979E-14    2
-1.17192213E+04-5.73839435E+01 3.46935480E-01 5.62869708E-02-3.65790464E-05    3
 1.20191548E-08-1.59330793E-12-5.89336830E+03 3.00011649E+01                   4
IC6D13-1AR     RMG THERMC   6H   9    0    0G  300.0000 5000.0000 1394.00      1
 1.79405946E+01 2.00276213E-02-6.91533008E-06 1.08038189E-09-6.29532593E-14    2
 1.47698585E+04-7.14263476E+01-2.05117868E+00 7.49568152E-02-6.89350265E-05    3
 3.47811444E-08-7.30618168E-12 2.10800315E+04 3.34084697E+01                   4
IC6D13-5R      RMG THERMC   6H   9    0    0G  300.0000 5000.0000 1382.00      1
 1.78725528E+01 2.06681706E-02-7.26966607E-06 1.14993259E-09-6.75901704E-14    2
 1.00441021E+04-7.13373645E+01-2.26644305E+00 7.12231968E-02-6.04960127E-05    3
 2.92882078E-08-6.19213446E-12 1.69429768E+04 3.60837469E+01                   4
NC5D124    6/22/17 THERMC   5H   6    0    0G   300.000  5000.000 1397.000    11
 1.34382792E+01 1.43704398E-02-4.93163431E-06 7.67250660E-10-4.45752103E-14    2
 2.41255564E+04-4.67161044E+01-3.70099423E-01 5.18371342E-02-4.53217052E-05    3
